YEAR,S.No,STATE,DISTRICT,RR_C,RR_C_NC,RR_PQ,RR_Tot,TGA_C,TGA_C_NC,TGA_PQ,TGA_Tot,TGA,TGA_Tot.1,GWR_RR_C,GWR_RR_C_NC,GWR_RR_PQ,GWR_RR_Tot,GWR_CI_C,GWR_CI_C_NC,GWR_CI_PQ,GWR_CI_Tot,GWR_SWI_IRR_C,GWR_SWI_IRR_C_NC,GWR_SWI_IRR_PQ,GWR_SWI_IRR_Tot,GWR_GWI_IRR_C,GWR_GWI_IRR_C_NC,GWR_GWI_IRR_PQ,GWR_GWI_IRR_Tot,GWR_TP_C,GWR_TP_C_NC,GWR_TP_PQ,GWR_TP_Tot,GWR_WCS_C,GWR_WCS_C_NC,GWR_WCS_PQ,GWR_WCS_Tot,GWR_PL_C,GWR_PL_C_NC,GWR_PL_PQ,GWR_PL_Tot,GWR_SF_C,GWR_SF_C_NC,GWR_SF_PQ,GWR_SF_Tot,GWR_C,GWR_C_NC,GWR_PQ,GWR_Tot,IFO_BF_C,IFO_BF_C_NC,IFO_BF_PQ,IFO_BF_Tot,IFO_SR_C,IFO_SR_C_NC,IFO_SR_PQ,IFO_SR_Tot,IFO_LF_C,IFO_LF_C_NC,IFO_LF_PQ,IFO_LF_Tot,IFO_VF_C,IFO_VF_C_NC,IFO_VF_PQ,IFO_VF_Tot,IFO_EV_C,IFO_EV_C_NC,IFO_EV_PQ,IFO_EV_Tot,IFO_TR_C,IFO_TR_C_NC,IFO_TR_PQ,IFO_TR_Tot,IFO_ET_C,IFO_ET_C_NC,IFO_ET_PQ,IFO_ET_Tot,IFO_C,IFO_C_NC,IFO_PQ,IFO_Tot,AGR_C,AGR_C_NC,AGR_PQ,AGR_Tot,EFR_C,EFR_C_NC,EFR_PQ,EFR_Tot,AER_C,AER_C_NC,AER_PQ,AER_Tot,GWE_DOM_C,GWE_DOM_C_NC,GWE_DOM_PQ,GWE_DOM_Tot,GWE_IND_C,GWE_IND_C_NC,GWE_IND_PQ,GWE_IND_Tot,GWE_IRR_C,GWE_IRR_C_NC,GWE_IRR_PQ,GWE_IRR_Tot,GWE_C,GWE_C_NC,GWE_PQ,GWE_Tot,GWE_C.1,GWE_C_NC.1,GWE_PQ.1,GWE_Tot.1,DOM_DOM_C,DOM_DOM_C_NC,DOM_DOM_PQ,DOM_DOM_Tot,NAG_C,NAG_C_NC,NAG_PQ,NAG_Tot,QT_MP_C,QT_MP_C_NC,QT_MP_PQ,QT_OP_C,QT_OP_C_NC,QT_OP_PQ,APR_WL,APR_FP,APR_SD,CSA_C,CSA_C_NC,CSA_PQ,CSA_Tot,UCA_FR,UCA_SL,UCA_FR.1,UCA_SL.1,CFA_FR,CFA_SL,CFA_FR.1,CFA_SL.1,CFA_FR.2,CFA_SL.2,CFA_FR.3,CFA_SL.3,CFA_FR.4,CFA_SL.4,CFA_FR.5,CFA_SL.5,TGAH_FR,TGAH_SL
2021-2022,591,TAMILNADU,TIRUVANNAMALAI,NA,1064.3541691293246,NA,1064.3541691293246,NA,478395.69,NA,478395.69,1010.2049999999999,479405.89499999996,NA,28530.060000000005,NA,28530.060000000005,225.43000000000004,NA,NA,225.43000000000004,NA,12405.0,NA,12405.0,NA,42276.850000000006,NA,42276.850000000006,NA,23953.00999999999,NA,23953.00999999999,NA,19441.313999999995,NA,19441.313999999995,NA,NA,NA,NA,NA,NA,NA,NA,225.43000000000004,126606.2,NA,126831.63000000005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,225.43000000000004,126606.2,NA,126831.63000000005,22.549999999999997,10865.64,NA,10888.190000000002,202.88,115740.56,NA,115943.43999999997,NA,854.9791315000001,NA,854.9791315000001,NA,707.0999999999999,NA,707.0999999999999,NA,93948.56,NA,93948.56,NA,95510.64,NA,95510.64,NA,82.52132182529617,NA,82.37692447282919,NA,3403.1599999999994,NA,3403.1599999999994,202.88,20777.909999999996,NA,20980.789999999997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2099581.1099999994,NA,2215524.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2215524.55,NA
2021-2022,592,TAMILNADU,VELLORE,NA,885.1438991285769,NA,885.1438991285768,NA,133642.31,NA,133642.31,NA,133642.31,NA,11183.370000000003,NA,11183.370000000003,6.76,NA,NA,6.76,159.36,5142.550000000001,NA,5301.910000000002,NA,3385.83,NA,3385.83,NA,1409.9399999999996,NA,1409.9399999999996,NA,25.056,NA,25.056,NA,NA,NA,NA,NA,NA,NA,NA,166.11999999999998,21146.739999999998,NA,21312.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,166.11999999999998,21146.739999999998,NA,21312.86,16.630000000000006,1897.71,NA,1914.34,149.49,19249.03,NA,19398.52,NA,1226.7287553,NA,1226.7287553,NA,324.0,NA,324.0,NA,20769.67,NA,20769.67,NA,22320.409999999996,NA,22320.409999999996,NA,115.95602479709366,NA,115.06243775298319,NA,2490.6200000000003,NA,2490.6200000000003,149.49,1429.73,NA,1579.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19398.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19398.52,NA
2021-2022,593,TAMILNADU,VILLUPURAM,NA,1060.314388589963,NA,1046.6398483922492,NA,372363.735,4865.0,377228.73500000004,1940.6949999999988,379169.43,NA,42928.630000000005,NA,42928.630000000005,NA,NA,NA,NA,NA,9269.06,NA,9269.06,NA,29567.039999999994,NA,29567.039999999994,NA,7396.68,NA,7396.68,NA,13856.078000000005,NA,13856.078000000005,NA,NA,NA,NA,NA,NA,NA,NA,NA,103017.48999999999,NA,103017.48999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103017.48999999999,NA,103017.48999999999,NA,10189.519999999999,NA,10189.519999999999,NA,92827.96999999999,NA,92827.96999999999,NA,1493.53558,NA,1493.53558,NA,19.93,NA,19.93,NA,81582.54000000001,NA,81582.54000000001,NA,83096.03,NA,83096.03,NA,89.51615552941642,NA,89.51615552941642,NA,3327.9900000000007,NA,3327.9900000000007,NA,12754.499999999996,NA,12754.499999999996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92827.96999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92827.96999999999,NA
2021-2022,594,TAMILNADU,VIRUDHUNAGAR,NA,870.764382083777,NA,870.764382083777,NA,400189.0400000001,NA,400189.0400000001,32752.1,432941.14000000013,NA,22262.980000000003,NA,22262.980000000003,5279.91,NA,NA,5279.91,NA,12891.340000000004,NA,12891.340000000004,NA,11197.989999999996,NA,11197.989999999996,NA,3131.6599999999994,NA,3131.6599999999994,NA,10272.928000000002,NA,10272.928000000002,NA,NA,NA,NA,NA,NA,NA,NA,5279.91,59756.89,NA,65036.799999999996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5279.91,59756.89,NA,65036.799999999996,527.9999999999999,5576.509999999999,NA,6104.510000000002,4751.909999999999,54180.37999999998,NA,58932.29,NA,493.12463710000003,NA,493.12463710000003,NA,115.48999999999998,NA,115.48999999999998,NA,33310.71,NA,33310.71,NA,33919.37000000001,NA,33919.37000000001,NA,62.60452584496458,NA,57.55651104004274,NA,1714.69,NA,1714.69,4751.909999999999,19937.91,NA,24689.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58932.28999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58932.28999999998,NA
2021-2022,595,TELANGANA,Adilabad,1216.5824396759983,1204.2242283050234,NA,1204.7949401822032,17592.5,363356.0,NA,380948.5,NA,380948.5,1048.04,24734.729999999992,NA,25782.769999999993,75.99999999999999,NA,NA,75.99999999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16195.539999999995,31610.525999999998,NA,47806.066,NA,NA,NA,NA,NA,NA,NA,NA,17319.6,56345.49,NA,73665.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17319.6,56345.49,NA,73665.09,1715.0599999999997,5464.85,NA,7179.91,15604.52,50880.73,NA,66485.25,127.86417499999999,2705.0498125000004,NA,2832.9139875,NA,131.4,NA,131.4,1021.7,14105.410000000002,NA,15127.110000000002,1149.55,16941.75,NA,18091.300000000003,7.366775780350821,33.29698689464558,NA,27.21099792811188,165.86999999999998,3284.6899999999996,NA,3450.5599999999995,14435.469999999996,33799.130000000005,NA,48234.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66485.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66485.18,NA
2021-2022,596,TELANGANA,Bhadradri Kothagudem,1329.505622621216,1117.3863712417215,NA,1144.983495535378,92482.09604644902,618361.2791775564,NA,710843.3752240054,NA,710843.3752240054,9898.089999999998,54743.07,NA,64641.159999999996,1027.3999999999994,NA,NA,1027.3999999999994,5287.0199999999995,8521.630000000001,NA,13808.649999999998,212.18999999999994,3863.6499999999987,NA,4075.8399999999992,124.75999999999998,1656.6399999999999,NA,1781.3999999999999,766.7640000000004,7133.000000000001,NA,7899.764,NA,NA,NA,NA,NA,NA,NA,NA,17316.2,75917.95999999998,NA,93234.15999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17316.2,75917.95999999998,NA,93234.15999999999,1534.6599999999999,6530.329999999998,NA,8064.989999999998,15781.51,69387.56999999999,NA,85169.08,590.3352,3429.698440000001,NA,4020.0336400000006,54.00000000000001,2885.4,NA,2939.4,941.694,19433.275400000006,NA,20374.969400000005,1586.04,25748.41,NA,27334.45,10.049988879391135,37.10810163837702,NA,32.094335174220504,591.3599999999998,3463.18,NA,4054.539999999999,14194.540000000003,47008.79000000001,NA,61203.33000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85169.16999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85169.16999999998,NA
2021-2022,597,TELANGANA,Hanumakonda,970.1376734017059,850.8745120409482,NA,911.3200938633295,81337.77061122001,79147.0716,NA,160484.84221122,NA,160484.84221122,6913.040000000002,6628.959999999999,NA,13542.000000000004,778.7099999999998,NA,NA,778.7099999999998,20500.590000000004,1287.9699999999998,NA,21788.56,5675.289999999999,3104.42,NA,8779.709999999997,1532.57,661.4799999999998,NA,2194.0499999999997,328.056,2051.9440000000004,NA,2380.0000000000005,NA,NA,NA,NA,NA,NA,NA,NA,35728.35,13734.789999999997,NA,49463.139999999985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35728.35,13734.789999999997,NA,49463.139999999985,3572.98,1136.23,NA,4709.209999999999,32155.37,12598.52,NA,44753.89,605.4759999999999,740.12,NA,1345.596,262.08,1.26,NA,263.34,14144.85,9549.85,NA,23694.7,15012.419999999998,10291.230000000001,NA,25303.649999999998,46.68713188496975,81.68602343767364,NA,56.539554438731464,605.47,740.12,NA,1345.59,17361.18,2976.13,NA,20337.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44753.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44753.93,NA
2021-2022,598,TELANGANA,Hyderabad,NA,771.7805114314573,NA,771.7805114314573,NA,21782.0,NA,21782.0,NA,21782.0,NA,1254.8700000000001,NA,1254.8700000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,502.53,NA,502.53,NA,10.067999999999998,NA,10.067999999999998,NA,5568.6224999999995,NA,5568.6224999999995,NA,NA,NA,NA,NA,7336.070000000001,NA,7336.070000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7336.070000000001,NA,7336.070000000001,NA,688.6499999999997,NA,688.6499999999997,NA,6647.429999999999,NA,6647.429999999999,NA,6380.790986187217,NA,6380.790986187217,NA,NA,NA,NA,NA,NA,NA,NA,NA,6380.81,NA,6380.81,NA,95.98912662487609,NA,95.98912662487609,NA,7096.329999999999,NA,7096.329999999999,NA,308.53000000000003,NA,308.53000000000003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70657.04,NA,77304.45999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77304.45999999998,NA
2021-2022,599,TELANGANA,Jagtial,1039.1775611899463,1007.2336138359143,NA,1031.466141200883,200687.37999999998,63863.94,NA,264551.32,NA,264551.32,14859.52,5261.1,NA,20120.620000000003,4809.740000000001,NA,NA,4809.740000000001,17895.789999999997,2621.6499999999996,NA,20517.44,5913.54,2382.59,NA,8296.130000000001,702.79,216.89,NA,919.6800000000001,27.917999999999996,9.72,NA,37.638,NA,NA,NA,NA,NA,NA,NA,NA,44209.07,10491.93,NA,54701.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44209.07,10491.93,NA,54701.0,4336.469999999999,886.1199999999999,NA,5222.589999999999,39872.6,9605.79,NA,49478.39,343.5336,145.13112,NA,488.66472,0.9,NA,NA,0.9,14275.08,5903.484,NA,20178.564000000002,14619.62,6048.6900000000005,NA,20668.310000000005,36.66583067068614,62.96920919570385,NA,41.772398010525414,1278.0000000000002,333.16999999999996,NA,1611.17,24318.51,3369.0899999999997,NA,27687.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49478.40999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49478.40999999999,NA
2021-2022,600,TELANGANA,Jangaon,810.4951518119491,894.9405183199286,NA,877.7566724560106,42882.0,167850.0,NA,210732.0,NA,210732.0,2876.8,14770.730000000001,NA,17647.53,79.52000000000001,NA,NA,79.52000000000001,4825.959999999999,6607.81,NA,11433.77,987.3299999999999,4853.75,NA,5841.080000000001,716.04,2778.56,NA,3494.6,176.77800000000002,839.7900000000001,NA,1016.5680000000002,NA,NA,NA,NA,NA,NA,NA,NA,9662.39,29850.729999999996,NA,39513.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9662.39,29850.729999999996,NA,39513.12,897.4699999999999,2848.3199999999997,NA,3745.79,8764.94,27002.389999999996,NA,35767.33,421.67772,2081.394,NA,2503.0717199999995,54.18000000000001,328.86,NA,383.04,3208.3050000000003,15273.7625,NA,18482.0675,3684.19,17684.09,NA,21368.280000000002,42.03325978272526,65.49083247816213,NA,59.74245212041268,430.27,2276.92,NA,2707.1899999999996,5072.15,9422.64,NA,14494.789999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35767.329999999994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35767.329999999994,NA
2021-2022,601,TELANGANA,Jayashankar Bhupalapally,937.0916471703614,1184.6225926835684,NA,1116.1559293624084,78642.40549900001,205677.40864600003,NA,284319.814145,NA,284319.814145,5709.089999999999,16970.38403184896,NA,22679.474031848964,176.20000000000005,NA,NA,176.20000000000005,695.3499999999999,1646.5600000000002,NA,2341.91,2340.7,1875.6182364758656,NA,4216.318236475865,9817.359999999999,1403.1999999999998,NA,11220.56,515.0000000000001,201.69811731947536,NA,716.6981173194753,NA,NA,NA,NA,NA,NA,NA,NA,19253.73,22097.46038564431,NA,41351.19038564431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19253.73,22097.46038564431,NA,41351.19038564431,1724.8500000000001,1842.1070379368703,NA,3566.95703793687,17528.87,20255.34,NA,37784.21,301.23504,303.70896,NA,604.944,NA,NA,NA,NA,7229.36,6523.320000000001,NA,13752.680000000002,7530.66,6827.039999999999,NA,14357.699999999999,42.96146870847921,33.704889673537934,NA,37.99920654686177,314.95,317.57956765726607,NA,632.529567657266,10229.78,13601.39259186908,NA,23831.17259186908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37784.233347707435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37784.233347707435,NA
2021-2022,602,TELANGANA,Jogulamba Gadwal,536.0692173931404,530.9785235712491,NA,534.2747727935249,168590.14,91778.75999999998,NA,260368.90000000002,NA,260368.90000000002,7080.33,4274.29,NA,11354.619999999999,4400.93,NA,NA,4400.93,23776.940000000002,NA,NA,23776.940000000002,2379.0,1222.29,NA,3601.29,332.52,607.8600000000001,NA,940.38,402.512,942.7779999999999,NA,1345.29,NA,NA,NA,NA,NA,NA,NA,NA,38372.299999999996,7047.19,NA,45419.490000000005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38372.299999999996,7047.19,NA,45419.490000000005,3792.97,653.35,NA,4446.32,34579.38,6393.83,NA,40973.21,129.83372,80.38783999999998,NA,210.22156000000004,60.83999999999999,14.94,NA,75.78,6525.48,3782.0675,NA,10307.5475,6716.089999999999,3877.35,NA,10593.440000000002,19.422239496486053,60.642056482577736,NA,25.854552279404036,391.84,339.7600000000001,NA,731.5999999999999,27601.210000000003,2277.23,NA,29878.440000000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40973.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40973.17,NA
2021-2022,603,TELANGANA,Kamareddy,1107.163209329852,1028.406235906835,NA,1035.3798391984988,30836.240659651943,317415.428459694,NA,348251.66911934596,NA,348251.66911934596,2792.1799999999985,31338.78,NA,34130.95999999999,142.01999999999995,NA,NA,142.01999999999995,9068.829999999998,9282.64,NA,18351.47,1529.1299999999999,8915.25,NA,10444.380000000001,289.7299999999999,1850.4599999999996,NA,2140.1899999999996,195.28799999999995,3119.073999999999,NA,3314.3619999999996,NA,NA,NA,NA,NA,NA,NA,NA,14017.129999999994,54506.05999999999,NA,68523.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14017.129999999994,54506.05999999999,NA,68523.19,1398.1299999999994,5082.899999999998,NA,6481.029999999997,12618.990000000002,49423.05000000001,NA,62042.04000000001,570.8376000000001,1456.2763300000004,NA,2027.1139300000002,20.16,134.22,NA,154.38,3507.6575,27726.380500000003,NA,31234.038000000004,4098.63,29316.89,NA,33415.520000000004,32.47985773821835,59.31825332511853,NA,53.859479797891886,578.9799999999997,2054.58,NA,2633.5599999999995,8512.229999999996,19646.449999999997,NA,28158.679999999993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62042.15999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62042.15999999999,NA
2021-2022,604,TELANGANA,Karimnagar,886.8228320563921,902.5606421943178,NA,894.0338203554571,111988.95999999999,94707.16,NA,206696.12,NA,206696.12,8564.339999999998,8344.480000000001,NA,16908.82,357.08,NA,NA,357.08,48992.4,4324.320000000001,NA,53316.719999999994,5713.64,4813.4800000000005,NA,10527.12,2938.2,2867.69,NA,5805.890000000001,77.20800000000001,95.856,NA,173.06400000000002,NA,NA,NA,NA,NA,NA,NA,NA,66642.89000000001,20445.86,NA,87088.75000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66642.89000000001,20445.86,NA,87088.75000000001,6655.779999999998,1781.72,NA,8437.499999999998,59987.08,18664.16,NA,78651.23999999999,535.86,378.35999999999996,NA,914.2199999999999,27.0,160.56,NA,187.56000000000003,13625.28,11490.03,NA,25115.309999999998,14188.17,12028.989999999998,NA,26217.160000000003,23.652043073275113,64.44967252745367,NA,33.33343504819506,574.9899999999999,484.11,NA,1059.1,45759.80999999999,6739.780000000001,NA,52499.58999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78651.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78651.25,NA
2021-2022,605,TELANGANA,Khammam,1030.1552414676407,1043.2000315009434,NA,1035.856844893908,241019.52479999998,187139.1566,NA,428158.6814,NA,428158.6814,21217.48,15372.73,NA,36590.21,2345.3700000000003,NA,NA,2345.3700000000003,65325.369999999995,5844.910000000001,NA,71170.28000000001,6287.46,6107.8,NA,12395.26,1673.9700000000003,1279.45,NA,2953.420000000001,303.37199999999996,486.664,NA,790.0360000000002,NA,NA,NA,NA,NA,NA,NA,NA,97153.00000000001,29091.52,NA,126244.52000000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97153.00000000001,29091.52,NA,126244.52000000002,9557.210000000003,2648.2700000000004,NA,12205.480000000003,87595.78999999998,26443.260000000002,NA,114039.05000000002,1936.8172799999998,1958.94516,NA,3895.7624399999995,39.24639523128718,12.599999999999998,NA,51.846395231287175,18186.190000000002,17599.32,NA,35785.51,20162.21,19570.84,NA,39733.05,23.01732765924025,74.01069308398435,NA,34.84161784932442,2104.9,2193.2000000000003,NA,4298.1,67330.39000000001,7821.65,NA,75152.04000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114039.04000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114039.04000000001,NA
2021-2022,606,TELANGANA,Komarambheem Asifabad,1157.3099229728798,1192.745283761664,NA,1184.5411423612584,87242.0,289574.0,NA,376816.0,NA,376816.0,8835.713214148527,24816.643529411762,NA,33652.35674356029,4192.28711459667,NA,NA,4192.28711459667,2437.097503521127,3800.679999999999,NA,6237.777503521125,810.3612272727273,878.85,NA,1689.2112272727275,285.6098729193342,2512.3800000000006,NA,2797.989872919334,910.3399999999999,5543.828000000001,NA,6454.168000000001,NA,NA,NA,NA,NA,NA,NA,NA,17471.42893245839,37552.25352941176,NA,55023.68246187016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17471.42893245839,37552.25352941176,NA,55023.68246187016,1603.90130921895,3106.06294117647,NA,4709.96425039542,15867.51,34446.16,NA,50313.670000000006,502.50867000000005,1203.08794,NA,1705.5966099999998,10.410000000000002,1.6800000000000002,NA,12.090000000000002,2649.13,3071.6099999999997,NA,5720.74,3161.9900000000007,4276.36,NA,7438.35,19.92744923431591,12.414620381488094,NA,14.783954340838184,572.7405272087067,1404.7947058823534,NA,1977.5352330910598,12643.23621574904,30073.065882352945,NA,42716.30209810199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50313.71821147473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50313.71821147473,NA
2021-2022,607,TELANGANA,Mahabubabad,982.7766431559976,1158.6856619894695,NA,1054.988703647164,197161.15724327284,137298.27413415303,NA,334459.43137742596,NA,334459.43137742596,17218.36,14444.45,NA,31662.809999999998,729.72,NA,NA,729.72,12411.0,NA,NA,12411.0,8530.249999999998,1558.06,NA,10088.309999999998,2446.13,1336.6100000000001,NA,3782.74,2874.096,1212.2120000000002,NA,4086.3080000000004,NA,NA,NA,NA,NA,NA,NA,NA,44209.549999999996,18551.310000000005,NA,62760.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44209.549999999996,18551.310000000005,NA,62760.86,4421.08,1855.0299999999997,NA,6276.110000000001,39788.47000000001,16696.28,NA,56484.75000000001,953.5234999999998,401.8142399999999,NA,1355.33774,642.7080000000001,251.93600000000004,NA,894.6440000000001,21784.142,4664.445,NA,26448.587,23380.320000000003,5318.24,NA,28698.56,58.761545744282195,31.852843867017082,NA,50.80762506694284,1210.88,507.1300000000001,NA,1718.01,16407.829999999998,11273.06,NA,27680.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56484.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56484.75,NA
2021-2022,608,TELANGANA,Mahabubnagar,NA,626.5306523324757,NA,626.5306523324757,NA,254263.42661270744,NA,254263.42661270744,NA,254263.42661270744,NA,15838.899999999996,NA,15838.899999999996,NA,NA,NA,NA,NA,NA,NA,NA,NA,6897.349999999998,NA,6897.349999999998,NA,729.27,NA,729.27,NA,7960.077999999999,NA,7960.077999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,31425.61999999998,NA,31425.61999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31425.61999999998,NA,31425.61999999998,NA,2980.099999999999,NA,2980.099999999999,NA,28445.49,NA,28445.49,NA,193.44,NA,193.44,NA,59.76,NA,59.76,NA,18789.8984,NA,18789.8984,NA,19043.190000000002,NA,19043.190000000002,NA,66.9462540458962,NA,66.9462540458962,NA,1747.819999999999,NA,1747.819999999999,NA,9065.339999999997,NA,9065.339999999997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28445.519999999993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28445.519999999993,NA
