Year,S.No,STATE,DISTRICT,RR_C,RR_C_NC,RR_PQ,RR_Tot,TGA_C,TGA_C_NC,TGA_PQ,TGA_Tot,TGA,TGA_Tot,GWR_RR_C,GWR_RR_C_NC,GWR_RR_PQ,GWR_RR_Tot,GWR_CI_C,GWR_CI_C_NC,GWR_CI_PQ,GWR_CI_Tot,GWR_SWI_IRR_C,GWR_SWI_IRR_C_NC,GWR_SWI_IRR_PQ,GWR_SWI_IRR_Tot,GWR_GWI_IRR_C,GWR_GWI_IRR_C_NC,GWR_GWI_IRR_PQ,GWR_GWI_IRR_Tot,GWR_TP_C,GWR_TP_C_NC,GWR_TP_PQ,GWR_TP_Tot,GWR_WCS_C,GWR_WCS_C_NC,GWR_WCS_PQ,GWR_WCS_Tot,GWR_PL_C,GWR_PL_C_NC,GWR_PL_PQ,GWR_PL_Tot,GWR_SF_C,GWR_SF_C_NC,GWR_SF_PQ,GWR_SF_Tot,GWR_C,GWR_C_NC,GWR_PQ,GWR_Tot,IFO_BF_C,IFO_BF_C_NC,IFO_BF_PQ,IFO_BF_Tot,IFO_SR_C,IFO_SR_C_NC,IFO_SR_PQ,IFO_SR_Tot,IFO_LF_C,IFO_LF_C_NC,IFO_LF_PQ,IFO_LF_Tot,IFO_VF_C,IFO_VF_C_NC,IFO_VF_PQ,IFO_VF_Tot,IFO_EV_C,IFO_EV_C_NC,IFO_EV_PQ,IFO_EV_Tot,IFO_TR_C,IFO_TR_C_NC,IFO_TR_PQ,IFO_TR_Tot,IFO_ET_C,IFO_ET_C_NC,IFO_ET_PQ,IFO_ET_Tot,IFO_C,IFO_C_NC,IFO_PQ,IFO_Tot,AGR_C,AGR_C_NC,AGR_PQ,AGR_Tot,EFR_C,EFR_C_NC,EFR_PQ,EFR_Tot,AER_C,AER_C_NC,AER_PQ,AER_Tot,GWE_DOM_C,GWE_DOM_C_NC,GWE_DOM_PQ,GWE_DOM_Tot,GWE_IND_C,GWE_IND_C_NC,GWE_IND_PQ,GWE_IND_Tot,GWE_IRR_C,GWE_IRR_C_NC,GWE_IRR_PQ,GWE_IRR_Tot,GWE_C,GWE_C_NC,GWE_PQ,GWE_Tot,GWE_C,GWE_C_NC,GWE_PQ,GWE_Tot,DOM_DOM_C,DOM_DOM_C_NC,DOM_DOM_PQ,DOM_DOM_Tot,NAG_C,NAG_C_NC,NAG_PQ,NAG_Tot,QT_MP_C,QT_MP_C_NC,QT_MP_PQ,QT_OP_C,QT_OP_C_NC,QT_OP_PQ,APR_WL,APR_FP,APR_SD,CSA_C,CSA_C_NC,CSA_PQ,CSA_Tot,UCA_FR,UCA_SL,UCA_FR,UCA_SL,CFA_FR,CFA_SL,CFA_FR,CFA_SL,CFA_FR,CFA_SL,CFA_FR,CFA_SL,CFA_FR,CFA_SL,CFA_FR,CFA_SL,TGAH_FR,TGAH_SL
2019-2020,297,KERALA,IDUKKI,0.0,3642.01,0.0,3642.01,0.0,108891.0,0.0,108891.0,326914.0,435805.0,0.0,18807.08,0.0,18807.08,0.0,,0.0,0.0,0.0,466.84,0.0,466.84,0.0,1578.53,0.0,1578.53,0.0,7.96,0.0,7.96,0.0,113.89,0.0,113.89,,,,,,,,,0.0,20974.31,0.0,20974.31,,0.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,20974.31,0.0,20974.31,0.0,2097.41,0.0,2097.41,0.0,18876.9,0.0,18876.9,,4358.6981985,,4358.6981985,,13.0352,,13.0352,,6063.04,,6063.04,,10434.78,,10434.78,,55.2780382372106,,55.2780382372106,0.0,4358.7,0.0,4358.7,0.0,8442.12,0.0,8442.12,,,,,,,0.0,0.0,50.25672,,,,,13689.24,0.0,32566.14,0.0,52494.08,,4999578.28,,5052072.37,,,,,,,,32566.14,0.0
2019-2020,298,KERALA,KANNUR,0.0,3299.73,0.0,3299.73,0.0,232396.0,0.0,232396.0,64400.0,296796.0,0.0,40273.76,0.0,40273.76,0.0,,0.0,0.0,0.0,1109.31,0.0,1109.31,0.0,2556.85,0.0,2556.85,0.0,246.43,0.0,246.43,0.0,802.76,0.0,802.76,,,,,,,,,0.0,44989.12,0.0,44989.12,,0.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,44989.12,0.0,44989.12,0.0,4351.15,0.0,4351.15,0.0,40637.97,0.0,40637.97,,10512.177198375,,10512.177198375,,26.1301375,,26.1301375,,8397.775,,8397.775,,18936.12,,18936.12,,46.5971110269534,,46.5971110269534,0.0,14256.6,0.0,14256.6,0.0,18166.93,0.0,18166.93,,,,,,,0.0,0.0,17.63424,,,,,48370.35,0.0,89008.32,0.0,924894.83,,81979994.67,,78822631.93,,,,,,,,89008.32,0.0
2019-2020,299,KERALA,KASARGOD,0.0,3592.61,0.0,3592.61,0.0,164830.0,0.0,164830.0,31300.0,196130.0,0.0,26769.33,0.0,26769.33,0.0,,0.0,0.0,0.0,185.13,0.0,185.13,0.0,4376.59,0.0,4376.59,0.0,15.52,0.0,15.52,0.0,1044.122,0.0,1044.122,,,,,,,,,0.0,32390.71,0.0,32390.71,,0.0,,0.0,,,,,,0.0,,0.0,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,32390.71,0.0,32390.71,0.0,3239.07,0.0,3239.07,0.0,29151.64,0.0,29151.64,,6339.267342,,6339.267342,,13.909,,13.909,,15919.492,,15919.492,,22272.67,,22272.67,,76.4028027239634,,76.4028027239634,0.0,11055.2,0.0,11055.2,0.0,3196.88,0.0,3196.88,,,,,,,0.0,0.0,1.3932,,,,,28267.54,0.0,57419.18,0.0,1128390.92,,40598357.66,,41571903.07,,,,,,,,57419.18,0.0
2019-2020,300,KERALA,KOLLAM,0.0,2417.69,0.0,2417.69,0.0,211200.0,0.0,211200.0,37900.0,249100.0,0.0,33926.13,0.0,33926.13,0.0,,0.0,0.0,0.0,796.15,0.0,796.15,0.0,1548.69,0.0,1548.69,0.0,632.8,0.0,632.8,0.0,620.962,0.0,620.962,,,,,,,,,0.0,37524.72,0.0,37524.72,,0.0,,0.0,,,,,,,,0.0,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,37524.72,0.0,37524.72,0.0,3518.11,0.0,3518.11,0.0,34006.61,0.0,34006.61,,11416.687467,,11416.687467,,18.8715,,18.8715,,5106.654,,5106.654,,16542.2,,16542.2,,48.6440724318008,,48.6440724318008,0.0,12609.6,0.0,12609.6,0.0,16271.49,0.0,16271.49,,,,,,,4590.0,0.0,9.1368,,,,,38222.52,0.0,72229.13,0.0,2765576.61,,108671623.24,,108899220.08,,,,,,,,72229.13,0.0
2019-2020,301,KERALA,KOTTAYAM,0.0,2875.89,0.0,2875.89,0.0,197088.0,0.0,197088.0,25000.0,222088.0,0.0,34646.07,0.0,34646.07,0.0,,0.0,0.0,0.0,3841.81,0.0,3841.81,0.0,1568.82,0.0,1568.82,0.0,622.38,0.0,622.38,0.0,325.104,0.0,325.104,,,,,,,,,0.0,41004.22,0.0,41004.22,,0.0,,0.0,,,,,,,,0.0,,0.0,,0.0,,,,,,0.0,,0.0,,,,,,0.0,,0.0,0.0,41004.22,0.0,41004.22,0.0,3812.93,0.0,3812.93,0.0,37191.29,0.0,37191.29,,8504.394094875,,8504.394094875,,2.9712,,2.9712,,5059.8775,,5059.8775,,13567.22,,13567.22,,36.4795628223705,,36.4795628223705,0.0,9194.25,0.0,9194.25,0.0,22934.22,0.0,22934.22,,,,,,,1245.6,0.0,0.0,,,,,33918.27,0.0,71109.56,0.0,2071080.99,,143834362.0,,145366016.19,,,,,,,,71109.56,0.0
2019-2020,302,KERALA,KOZHIKKODE,0.0,3382.46,0.0,3382.46,0.0,166180.0,0.0,166180.0,68050.0,234230.0,0.0,32752.04,0.0,32752.04,0.0,,0.0,0.0,0.0,192.64,0.0,192.64,0.0,1271.29,0.0,1271.29,0.0,38.46,0.0,38.46,0.0,333.888,0.0,333.888,,,,,,,,,0.0,34588.35,0.0,34588.35,,0.0,,0.0,,,,,,,,0.0,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,34588.35,0.0,34588.35,0.0,3458.85,0.0,3458.85,0.0,31129.5,0.0,31129.5,,12883.749277125,,12883.749277125,,7.089,,7.089,,4869.7284,,4869.7284,,17760.58,,17760.58,,57.0538556674537,,57.0538556674537,0.0,20961.63,0.0,20961.63,0.0,7816.17,0.0,7816.17,,,,,,,2417.85,0.0,0.0,,,,,26452.05,0.0,57581.55,0.0,0.0,,0.0,,0.0,,,,,,,,57581.55,0.0
2019-2020,303,KERALA,MALAPPURAM,0.0,2802.79,0.0,2802.79,0.0,254181.0,0.0,254181.0,100800.0,354981.0,0.0,44000.14,0.0,44000.14,0.0,,0.0,0.0,0.0,4736.56,0.0,4736.56,0.0,3265.15,0.0,3265.15,0.0,12.71,0.0,12.71,0.0,561.246,0.0,561.246,,,,,,,,,0.0,52575.79,0.0,52575.79,,,,0.0,,,,,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,0.0,52575.79,0.0,52575.79,0.0,4979.08,0.0,4979.08,0.0,47596.71,0.0,47596.71,,22737.8595075,,22737.8595075,,8.7381,,8.7381,,9535.315,,9535.315,,32281.95,,32281.95,,67.823910518185,,67.823910518185,0.0,60165.36,0.0,60165.36,0.0,15314.76,0.0,15314.76,,,,,,,0.0,0.0,29.06568,,,,,60874.09,0.0,108470.8,0.0,1751349.16,,112553066.9,,113922715.41,,,,,,,,108470.8,0.0
2019-2020,304,KERALA,PALAKKAD,0.0,2187.33,0.0,2187.33,0.0,298228.0,0.0,298228.0,149394.0,447622.0,0.0,36306.97,0.0,36306.97,0.0,,0.0,0.0,0.0,19380.01,0.0,19380.01,0.0,4903.19,0.0,4903.19,0.0,3027.68,0.0,3027.68,0.0,1282.252,0.0,1282.252,,,,,,,,,0.0,64900.12,0.0,64900.12,,,,0.0,,,,,,,,0.0,,,,0.0,,,,0.0,,,,,,,,,,,,0.0,0.0,64900.12,0.0,64900.12,0.0,6490.01,0.0,6490.01,0.0,58410.11,0.0,58410.11,,13904.82831825,,13904.82831825,,599.848,,599.848,,18631.938,,18631.938,,33136.6,,33136.6,,56.7309323677014,,56.7309323677014,0.0,22761.33,0.0,22761.33,0.0,19365.5,0.0,19365.5,,,,,,,0.0,0.0,185.274,,,,,60252.78,0.0,118662.89,0.0,0.0,,0.0,,0.0,,,,,,,,118662.89,0.0
2019-2020,305,KERALA,PATHANAMTHITTA,0.0,2780.03,0.0,2780.03,0.0,129665.0,0.0,129665.0,133010.0,262675.0,0.0,23944.62,0.0,23944.62,0.0,,0.0,0.0,0.0,959.0,0.0,959.0,0.0,1098.09,0.0,1098.09,0.0,16.67,0.0,16.67,0.0,359.376,0.0,359.376,,,,,,,,,0.0,26377.78,0.0,26377.78,,0.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,26377.78,0.0,26377.78,0.0,2245.57,0.0,2245.57,0.0,24132.21,0.0,24132.21,,4681.942882875,,4681.942882875,,0.04032,,0.04032,,3868.742,,3868.742,,8550.69,,8550.69,,35.4326851954297,,35.4326851954297,0.0,4681.94,0.0,4681.94,0.0,15581.52,0.0,15581.52,,,,,,,2484.0,0.0,0.0,,,,,17700.28,0.0,41832.49,0.0,0.0,,0.0,,0.0,,,,,,,,41832.49,0.0
2019-2020,306,KERALA,THIRUVANANTHAPURAM,0.0,1818.94,0.0,1818.94,0.0,194297.0,0.0,194297.0,24500.0,218797.0,0.0,26699.26,0.0,26699.26,0.0,,0.0,0.0,0.0,1192.46,0.0,1192.46,0.0,1211.05,0.0,1211.05,0.0,406.83,0.0,406.83,0.0,494.382,0.0,494.382,,,,,,,,,0.0,30003.98,0.0,30003.98,,0.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,30003.98,0.0,30003.98,0.0,2718.4,0.0,2718.4,0.0,27285.58,0.0,27285.58,,11910.05045895,,11910.05045895,,6.3596775,,6.3596775,,5291.1465,,5291.1465,,17207.51,,17207.51,,63.0644831445767,,63.0644831445767,0.0,13586.05,0.0,13586.05,0.0,8402.06,0.0,8402.06,,,,,,,0.0,0.0,155.8404,,,,,36844.29,0.0,64129.87,0.0,1054492.21,,75636717.43,,75384098.12,,,,,,,,64129.87,0.0
2019-2020,307,KERALA,THRISSUR,0.0,3176.64,0.0,3176.64,0.0,236685.0,0.0,236685.0,65700.0,302385.0,0.0,47873.71,0.0,47873.71,0.0,,0.0,0.0,0.0,9791.8,0.0,9791.8,0.0,4152.9,0.0,4152.9,0.0,328.16,0.0,328.16,0.0,850.398,0.0,850.398,,,,,,,,,0.0,62996.94,0.0,62996.94,,0.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,62996.94,0.0,62996.94,0.0,6114.38,0.0,6114.38,0.0,56882.56,0.0,56882.56,,12862.55013735,,12862.55013735,,38.9606,,38.9606,,20148.865,,20148.865,,33050.39,,33050.39,,58.1028526142283,,58.1028526142283,0.0,17127.38,0.0,17127.38,0.0,19567.33,0.0,19567.33,,,,,,,3573.8,0.0,4.83552,,,,,72367.92,0.0,129250.48,0.0,2270036.97,,102804378.17,,105074415.14,,,,,,,,129250.48,0.0
2019-2020,308,KERALA,WAYANAD,0.0,3149.6,0.0,3149.6,0.0,142762.0,0.0,142762.0,70300.0,213062.0,0.0,23266.23,0.0,23266.23,0.0,,0.0,0.0,0.0,124.01,0.0,124.01,0.0,340.79,0.0,340.79,0.0,173.43,0.0,173.43,0.0,490.298,0.0,490.298,,,,,,,,,0.0,24394.77,0.0,24394.77,,0.0,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,24394.77,0.0,24394.77,0.0,2439.49,0.0,2439.49,0.0,21955.28,0.0,21955.28,,3785.3055,,3785.3055,,158.402,,158.402,,1363.15,,1363.15,,5306.85,,5306.85,,24.1711788690465,,24.1711788690465,0.0,5047.47,0.0,5047.47,0.0,15386.27,0.0,15386.27,,,,,,,0.0,0.0,13.58208,,,,,19271.01,0.0,41226.29,0.0,374.0,,150250.04,,150624.03,,,,,,,,41226.29,0.0
2019-2020,309,LADAKH,KARGIL,0.0,382.22,0.0,382.22,0.0,20000.0,0.0,20000.0,1378700.0,1398700.0,0.0,1690.57,0.0,1690.57,0.0,,0.0,0.0,-1.2,-1.2,-1.2,-1.2,0.0,6.05,0.0,6.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,6567.44,0.0,6567.44,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,6567.44,0.0,6567.44,0.0,656.74,0.0,656.74,0.0,5910.7,0.0,5910.7,,172.5,,172.5,,4.14,,4.14,,24.221,,24.221,,200.86,,200.86,,3.39824386282505,,3.39824386282505,0.0,290.92,0.0,290.92,0.0,5591.42,0.0,5591.42,-1.0,-1.0,-1.0,[-1.0],[-1.0],[-1.0],0.0,0.0,0.0,,0.0,,,25600.0,0.0,31510.7,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,31510.7,0.0
2019-2020,310,LADAKH,LEH,0.0,96.7,0.0,96.7,0.0,71400.0,0.0,71400.0,4439600.0,4511000.0,0.0,1215.17,0.0,1215.17,0.0,,0.0,0.0,-1.2,3989.67,-1.2,3987.27,0.0,16.12,0.0,16.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,5220.96,0.0,5220.96,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,5220.96,0.0,5220.96,0.0,522.09,0.0,522.09,0.0,4698.87,0.0,4698.87,,1587.312,,1587.312,,20.7,,20.7,,89.856,,89.856,,1697.87,,1697.87,,36.1335810524658,,36.1335810524658,0.0,1587.31,0.0,1587.31,0.0,3001.0,0.0,3001.0,-1.0,-1.0,-1.0,[-1.0],[-1.0],[-1.0],-4.0,-0.001,4562496.35,,0.0,,,811104.0,0.0,815802.87,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,815802.87,0.0
2019-2020,311,LAKSHDWEEP,AGATTI,0.0,1504.0,0.0,1504.0,0.0,271.0,0.0,271.0,0.0,271.0,0.0,134.29,0.0,134.29,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,134.29,0.0,134.29,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.38,0.0,29.38,0.0,-29.38,0.0,-29.38,0.0,104.91,0.0,104.91,0.0,53.71,0.0,53.71,0.0,51.2,0.0,51.2,,34.579793952,,34.579793952,,0.0,,0.0,,0.0,,0.0,,34.58,,34.58,,67.5390625,,67.5390625,0.0,61.28,0.0,61.28,0.0,16.62,0.0,16.62,,,,,,,,,,,,,,0.0,0.0,51.2,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,51.2,0.0
2019-2020,312,LAKSHDWEEP,AMINI,0.0,1504.0,0.0,1504.0,0.0,259.0,0.0,259.0,0.0,259.0,0.0,128.34,0.0,128.34,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,128.34,0.0,128.34,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.67,0.0,30.67,0.0,-30.67,0.0,-30.67,0.0,97.67,0.0,97.67,0.0,51.34,0.0,51.34,0.0,46.33,0.0,46.33,,34.27695,,34.27695,,0.0,,0.0,,0.0,,0.0,,34.28,,34.28,,73.9909345996115,,73.9909345996115,0.0,45.04,0.0,45.04,0.0,1.29,0.0,1.29,,,,,,,,,,,,,,0.0,0.0,46.33,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,46.33,0.0
2019-2020,313,LAKSHDWEEP,ANDROTH,0.0,1504.0,0.0,1504.0,0.0,484.0,0.0,484.0,0.0,484.0,0.0,239.84,0.0,239.84,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,239.84,0.0,239.84,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.43,0.0,54.43,0.0,-54.43,0.0,-54.43,0.0,185.41,0.0,185.41,0.0,95.94,0.0,95.94,0.0,89.47,0.0,89.47,,50.528448,,50.528448,,0.0,,0.0,,0.0,,0.0,,50.52,,50.52,,56.4658544763608,,56.4658544763608,0.0,67.04,0.0,67.04,0.0,22.44,0.0,22.44,,,,,,,,,,,,,,0.0,0.0,89.47,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,89.47,0.0
2019-2020,314,LAKSHDWEEP,CHETLAT,0.0,1504.0,0.0,1504.0,0.0,104.0,0.0,104.0,0.0,104.0,0.0,51.54,0.0,51.54,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,51.54,0.0,51.54,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.31,0.0,12.31,0.0,-12.31,0.0,-12.31,0.0,39.23,0.0,39.23,0.0,20.62,0.0,20.62,0.0,18.61,0.0,18.61,,8.861730804,,8.861730804,,0.0,,0.0,,0.0,,0.0,,8.87,,8.87,,47.6625470177324,,47.6625470177324,0.0,10.43,0.0,10.43,0.0,8.17,0.0,8.17,,,,,,,,,,,,,,0.0,0.0,18.61,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,18.61,0.0
2019-2020,315,LAKSHDWEEP,KADMAT,0.0,1504.0,0.0,1504.0,0.0,312.0,0.0,312.0,0.0,312.0,0.0,154.61,0.0,154.61,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,154.61,0.0,154.61,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.99,0.0,34.99,0.0,-34.99,0.0,-34.99,0.0,119.62,0.0,119.62,0.0,61.84,0.0,61.84,0.0,57.78,0.0,57.78,,20.575996378,,20.575996378,,0.0,,0.0,,0.0,,0.0,,20.57,,20.57,,35.6005538248529,,35.6005538248529,0.0,22.37,0.0,22.37,0.0,35.42,0.0,35.42,,,,,,,,,,,,,,0.0,0.0,57.78,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,57.78,0.0
2019-2020,316,LAKSHDWEEP,KALPENI,0.0,1504.0,0.0,1504.0,0.0,228.0,0.0,228.0,0.0,228.0,0.0,112.98,0.0,112.98,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,112.98,0.0,112.98,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.7,0.0,25.7,0.0,-25.7,0.0,-25.7,0.0,87.28,0.0,87.28,0.0,45.19,0.0,45.19,0.0,42.09,0.0,42.09,,17.291178,,17.291178,,0.0,,0.0,,0.0,,0.0,,17.3,,17.3,,41.1023996198622,,41.1023996198622,0.0,20.02,0.0,20.02,0.0,22.06,0.0,22.06,,,,,,,,,,,,,,0.0,0.0,42.09,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,42.09,0.0
2019-2020,317,LAKSHDWEEP,KAVARATTI,0.0,1504.0,0.0,1504.0,0.0,363.0,0.0,363.0,0.0,363.0,0.0,179.88,0.0,179.88,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,179.88,0.0,179.88,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.31,0.0,39.31,0.0,-39.31,0.0,-39.31,0.0,140.57,0.0,140.57,0.0,71.96,0.0,71.96,0.0,68.61,0.0,68.61,,56.18629625,,56.18629625,,0.0,,0.0,,0.0,,0.0,,56.19,,56.19,,81.8976825535636,,81.8976825535636,0.0,126.37,0.0,126.37,0.0,12.42,0.0,12.42,,,,,,,,,,,,,,0.0,0.0,68.61,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,68.61,0.0
2019-2020,318,LAKSHDWEEP,KILTAN,0.0,1504.0,0.0,1504.0,0.0,163.0,0.0,163.0,0.0,163.0,0.0,80.78,0.0,80.78,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,80.78,0.0,80.78,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.44,0.0,19.44,0.0,-19.44,0.0,-19.44,0.0,61.34,0.0,61.34,0.0,32.31,0.0,32.31,0.0,29.03,0.0,29.03,,16.75802625,,16.75802625,,0.0,,0.0,,0.0,,0.0,,16.76,,16.76,,57.7333792628315,,57.7333792628315,0.0,28.96,0.0,28.96,0.0,0.07,0.0,0.07,,,,,,,,,,,,,,0.0,0.0,29.03,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,29.03,0.0
2019-2020,319,LAKSHDWEEP,MINICOY,0.0,1640.4,0.0,1640.4,0.0,437.0,0.0,437.0,0.0,437.0,0.0,242.22,0.0,242.22,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,242.22,0.0,242.22,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.03,0.0,49.03,0.0,-49.03,0.0,-49.03,0.0,193.19,0.0,193.19,0.0,96.89,0.0,96.89,0.0,96.3,0.0,96.3,,52.960716864,,52.960716864,,0.0,,0.0,,0.0,,0.0,,52.96,,52.96,,54.9948078920042,,54.9948078920042,0.0,110.52,0.0,110.52,0.0,43.34,0.0,43.34,,,,,,,,,,,,,,0.0,0.0,96.3,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,96.3,0.0
2019-2020,320,MADHYA PRADESH,AGAR MALWA,1036.1,1036.1,0.0,1036.1,11375.0,240201.0,0.0,251576.0,18667.0,270243.0,1280.87,31857.77,0.0,33138.64,822.45,,,822.45,575.208,0.0,0.0,575.21,98.82,9411.51,0.0,9510.33,396.75,487.96,0.0,884.71,0.0,478.8,0.0,478.8,,,,,,,,,3174.1,42236.04,0.0,45410.14,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,0.0,3174.1,42236.04,0.0,45410.14,158.7,4223.6,0.0,4382.3,3015.4,38012.44,0.0,41027.84,90.12726,1503.53574,,1593.663,0.0,0.0,,0.0,395.26,37646.032,,38041.292,485.39,39149.58,,39634.97,16.0970352192081,102.991494363424,,96.605061343712,101.86,1664.46,0.0,1766.32,2518.28,2193.17,0.0,4711.45,,,,,,,,,,,,,,0.0,0.0,41027.84,0.0,0.0,,0.0,,0.0,,,,,,,,41027.84,0.0
2019-2020,321,MADHYA PRADESH,ALIRAJPUR,0.0,912.8,0.0,912.8,0.0,305400.0,0.0,305400.0,29500.0,334900.0,0.0,19981.86,0.0,19981.86,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1576.64,0.0,1576.64,0.0,486.63,0.0,486.63,0.0,1058.408,0.0,1058.408,,,,,,,,,0.0,23103.53,0.0,23103.53,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,0.0,0.0,23103.53,0.0,23103.53,0.0,1776.22,0.0,1776.22,0.0,21327.31,0.0,21327.31,,2189.07144,,2189.07144,,0.0,,0.0,,6306.57,,6306.57,,8495.65,,8495.65,,39.8346064271584,,39.8346064271584,0.0,2548.66,0.0,2548.66,0.0,12472.07,0.0,12472.07,,,,,,,,,,,,,,0.0,0.0,21327.31,0.0,0.0,,0.0,,0.0,,,,,,,,21327.31,0.0
